Operateur;x;y;2G;3G;4G
20801;-3.749;48.348;1;1;0
20820;-3.708;48.028;1;1;1
20810;-3.708;48.028;1;1;1
20820;-3.75;48.359;1;1;1
20810;-3.75;48.359;0;0;1
20810;-3.774;48.549;1;1;0
20820;-3.694;47.939;1;1;1
20810;-3.694;47.938;1;1;1
20801;-3.694;47.938;1;1;0
20801;-3.676;47.803;1;1;0
20820;-3.75;48.409;1;1;1
20810;-3.75;48.409;1;1;1
20820;-3.697;48.003;1;1;1
20810;-3.697;48.003;1;1;1
20815;-3.697;48.003;0;1;1
20801;-3.697;48.003;1;1;1
20820;-3.768;48.58;1;1;0
20815;-3.768;48.579;0;1;1
20801;-3.696;48.03;1;1;1
20820;-3.706;48.241;1;1;1
20810;-3.706;48.241;1;1;1
20820;-3.658;47.896;1;1;1
20810;-3.658;47.896;1;1;1
20801;-3.655;47.881;1;1;0
20801;-3.655;47.955;1;0;0
20815;-3.64;47.876;0;1;1
20801;-3.721;48.52;1;1;0
20820;-3.628;47.815;1;1;1
20810;-3.628;47.816;1;1;1
20801;-3.628;47.816;1;1;1
20810;-3.717;48.525;1;1;0
20820;-3.717;48.525;1;1;0
20820;-3.717;48.525;1;1;1
20820;-3.725;48.645;1;1;1
20810;-3.725;48.645;1;1;1
20801;-3.725;48.645;1;1;0
20801;-3.672;48.243;1;1;0
20815;-3.722;48.64;0;1;1
20820;-3.645;48.048;1;1;1
20810;-3.645;48.048;1;1;1
20801;-3.661;48.329;1;1;0
20810;-3.688;48.572;1;1;0
20801;-3.687;48.572;1;1;0
20810;-3.584;47.799;1;1;0
20820;-3.584;47.799;1;1;0
20801;-3.584;47.799;1;1;0
20815;-3.674;48.573;0;1;1
20820;-3.674;48.573;1;1;0
20801;-3.615;48.132;1;1;0
20820;-3.636;48.338;1;1;1
20810;-3.636;48.338;0;0;1
20815;-3.636;48.339;0;1;1
20820;-3.619;48.22;1;1;0
20815;-3.619;48.22;0;1;0
20801;-3.619;48.22;1;1;0
20810;-3.618;48.221;1;1;0
20801;-3.608;48.173;1;1;0
20801;-3.615;48.259;1;1;0
20801;-3.567;47.871;1;1;0
20810;-3.667;48.677;1;1;1
20820;-3.667;48.677;1;1;1
20820;-3.56;47.885;1;1;1
20810;-3.56;47.885;1;1;1
20801;-3.56;47.885;1;1;1
20801;-3.543;47.773;1;1;1
20820;-3.543;47.773;1;1;1
20810;-3.543;47.773;1;1;1
20815;-3.585;48.131;0;1;1
20810;-3.585;48.131;1;1;1
20820;-3.585;48.132;1;1;1
20815;-3.551;47.863;0;1;1
20801;-3.55;47.863;1;1;1
20820;-3.55;47.863;1;1;1
20810;-3.545;47.868;1;1;0
20801;-3.545;47.876;1;1;0
20820;-3.582;48.177;1;1;1
20810;-3.582;48.177;1;1;1
20815;-3.584;48.264;0;1;1
20820;-3.584;48.263;1;1;0
20820;-3.535;47.872;1;1;1
20810;-3.535;47.872;1;1;1
20801;-3.533;47.863;1;1;0
20810;-3.515;47.775;1;1;0
20801;-3.514;47.775;1;1;0
20820;-3.623;48.651;1;1;1
20810;-3.623;48.651;0;0;1
20801;-3.575;48.276;0;1;1
20801;-3.623;48.651;1;1;0
20815;-3.623;48.651;0;1;1
20815;-3.531;47.961;0;1;1
20820;-3.53;47.961;1;1;1
20810;-3.53;47.961;1;1;1
20801;-3.53;47.961;1;1;0
20801;-3.569;48.278;1;1;1
20820;-3.604;48.559;1;1;1
20810;-3.604;48.559;1;1;1
20801;-3.569;48.283;1;1;0
20810;-3.569;48.283;1;1;0
20820;-3.569;48.283;1;1;0
20820;-3.598;48.518;1;1;0
20801;-3.545;48.095;1;1;0
20815;-3.598;48.518;0;1;1
20801;-3.605;48.572;1;1;0
20815;-3.518;47.896;0;1;1
20801;-3.518;47.897;1;1;0
20801;-3.614;48.662;1;1;0
20801;-3.496;47.735;1;1;0
20801;-3.56;48.273;0;0;0
20820;-3.506;47.842;1;1;1
20810;-3.506;47.843;1;1;1
20801;-3.546;48.187;1;1;0
20820;-3.555;48.266;1;1;1
20810;-3.555;48.266;1;1;0
20801;-3.553;48.268;1;1;1
20801;-3.488;47.789;1;1;1
20820;-3.488;47.789;1;1;1
20810;-3.488;47.789;1;1;1
20810;-3.574;48.52;1;1;1
20820;-3.574;48.52;1;1;1
20801;-3.538;48.27;0;1;0
20810;-3.458;47.632;1;1;0
20820;-3.458;47.632;1;1;1
20801;-3.458;47.632;1;1;1
20810;-3.467;47.736;1;1;0
20820;-3.467;47.736;0;1;0
20801;-3.498;48.044;1;1;1
20815;-3.473;47.864;0;1;1
20815;-3.493;48.046;0;1;1
20820;-3.493;48.046;1;1;1
20810;-3.493;48.046;1;1;1
20801;-3.58;48.775;1;1;1
20810;-3.579;48.774;1;1;1
20820;-3.579;48.774;1;1;1
20820;-3.579;48.774;1;1;0
20815;-3.579;48.774;0;1;1
20810;-3.531;48.414;1;1;0
20820;-3.531;48.414;1;1;0
20815;-3.531;48.414;0;1;0
20801;-3.531;48.414;1;1;0
20801;-3.549;48.564;1;1;0
20801;-3.575;48.771;1;1;0
20820;-3.549;48.565;1;0;0
20820;-3.491;48.11;1;1;1
20810;-3.491;48.11;1;1;1
20801;-3.438;47.735;1;1;1
20820;-3.438;47.735;1;1;0
20801;-3.506;48.297;1;1;0
20810;-3.553;48.704;1;1;0
20820;-3.553;48.704;1;1;1
20801;-3.44;47.806;1;1;0
20820;-3.44;47.806;1;1;1
20810;-3.44;47.806;1;1;0
20820;-3.447;47.866;1;1;1
20810;-3.447;47.866;1;1;1
20820;-3.552;48.721;1;1;0
20810;-3.428;47.735;1;1;1
20820;-3.428;47.735;1;1;1
20801;-3.428;47.735;1;1;0
20801;-3.556;48.784;1;1;0
20810;-3.556;48.784;1;1;1
20820;-3.556;48.783;1;1;1
20815;-3.426;47.735;0;1;1
20801;-3.445;47.89;1;1;0
20801;-3.549;48.769;1;1;1
20820;-3.547;48.758;1;1;0
20820;-3.547;48.758;1;1;1
20810;-3.547;48.758;0;0;1
20815;-3.548;48.771;0;1;1
20820;-3.414;47.709;1;1;0
20801;-3.414;47.709;1;1;1
20801;-3.531;48.692;1;1;0
20801;-3.42;47.788;1;1;0
20820;-3.531;48.692;1;1;1
20810;-3.531;48.692;0;0;1
20815;-3.531;48.692;0;1;1
20801;-3.49;48.367;1;1;0
20810;-3.417;47.782;1;1;1
20820;-3.417;47.782;1;1;1
20801;-3.416;47.783;1;1;1
20815;-3.416;47.782;0;1;1
20810;-3.528;48.693;1;1;0
20801;-3.407;47.742;1;1;0
20815;-3.404;47.725;0;1;1
20801;-3.404;47.725;1;1;0
20820;-3.435;47.99;1;1;1
20810;-3.435;47.99;1;1;1
20820;-3.493;48.464;1;1;0
20801;-3.493;48.464;1;1;0
20815;-3.493;48.464;0;1;0
20810;-3.493;48.464;1;1;0
20820;-3.46;48.215;1;1;1
20810;-3.46;48.215;0;0;1
20815;-3.46;48.215;0;1;1
20801;-3.46;48.215;1;1;0
20810;-3.524;48.755;0;1;0
20801;-3.524;48.755;1;1;0
20801;-3.497;48.557;1;1;1
20815;-3.397;47.749;0;1;1
20810;-3.397;47.749;1;1;0
20820;-3.458;48.263;1;1;0
20815;-3.458;48.263;0;1;1
20820;-3.394;47.743;1;1;1
20810;-3.394;47.743;1;1;1
20815;-3.394;47.743;0;1;1
20820;-3.52;48.772;1;1;0
20820;-3.52;48.772;1;1;1
20810;-3.52;48.772;1;1;1
20801;-3.389;47.707;1;1;1
20815;-3.519;48.772;0;1;1
20801;-3.421;47.977;1;1;0
20810;-3.488;48.526;1;1;1
20820;-3.488;48.526;1;1;1
20815;-3.488;48.526;0;1;1
20815;-3.403;47.844;0;1;1
20801;-3.39;47.742;1;1;1
20820;-3.414;47.941;1;1;1
20810;-3.414;47.941;1;1;1
20810;-3.387;47.719;1;1;1
20820;-3.387;47.719;1;1;1
20820;-3.401;47.841;1;1;1
20810;-3.401;47.841;1;1;0
20801;-3.401;47.841;1;1;0
20810;-3.498;48.638;1;1;0
20820;-3.497;48.638;1;1;1
20810;-3.39;47.764;1;1;1
20815;-3.39;47.764;0;1;1
20801;-3.39;47.764;1;1;1
20820;-3.39;47.764;1;1;1
20815;-3.493;48.61;0;1;1
20801;-3.493;48.61;1;1;1
20801;-3.384;47.726;1;1;0
20820;-3.462;48.37;1;1;1
20810;-3.462;48.37;1;1;1
20801;-3.39;47.78;1;1;0
20810;-3.515;48.827;1;1;0
20810;-3.506;48.752;1;1;1
20820;-3.506;48.752;1;1;1
20815;-3.506;48.752;0;1;1
20801;-3.509;48.786;1;1;1
20815;-3.38;47.737;0;1;1
20801;-3.514;48.832;1;1;1
20801;-3.512;48.828;1;1;1
20801;-3.375;47.715;1;1;1
20810;-3.378;47.739;1;1;1
20820;-3.378;47.739;1;1;1
20801;-3.375;47.741;1;1;1
20801;-3.386;47.856;1;1;0
20815;-3.371;47.741;0;1;1
20801;-3.372;47.755;1;1;1
20810;-3.37;47.751;1;1;1
20815;-3.37;47.751;0;1;1
20820;-3.37;47.751;1;1;1
20801;-3.367;47.732;1;1;1
20801;-3.368;47.737;1;1;1
20810;-3.369;47.758;1;1;1
20820;-3.369;47.759;1;1;1
20801;-3.368;47.748;1;1;1
20820;-3.497;48.807;1;1;1
20801;-3.497;48.808;1;1;1
20810;-3.497;48.808;0;0;1
20801;-3.488;48.745;1;1;1
20810;-3.488;48.745;0;1;0
20820;-3.464;48.556;1;1;1
20810;-3.464;48.557;1;1;0
20810;-3.363;47.734;1;1;1
20820;-3.363;47.734;1;1;1
20815;-3.363;47.734;0;1;1
20815;-3.363;47.754;0;1;1
20801;-3.363;47.754;1;1;1
20801;-3.36;47.747;1;1;1
20801;-3.355;47.708;1;1;0
20810;-3.356;47.745;1;1;1
20815;-3.356;47.745;0;1;1
20820;-3.356;47.745;1;1;1
20801;-3.356;47.745;1;1;1
20820;-3.475;48.725;1;1;0
20810;-3.475;48.725;1;1;1
20815;-3.358;47.765;0;1;1
20820;-3.475;48.726;1;1;1
20815;-3.475;48.725;0;1;1
20801;-3.475;48.725;1;1;1
20801;-3.357;47.765;1;1;1
20801;-3.412;48.253;1;1;0
20820;-3.483;48.831;1;1;0
20820;-3.413;48.274;1;1;1
20810;-3.413;48.274;1;1;1
20820;-3.473;48.77;1;1;1
20815;-3.473;48.77;0;1;1
20810;-3.473;48.77;0;0;1
20810;-3.452;48.605;1;1;0
20820;-3.452;48.605;1;1;1
20801;-3.472;48.771;1;1;0
20820;-3.361;47.86;1;1;1
20810;-3.361;47.86;1;1;1
20815;-3.361;47.86;0;1;1
20810;-3.352;47.788;1;1;1
20820;-3.416;48.318;1;1;0
20815;-3.416;48.318;0;1;0
20810;-3.416;48.318;1;1;0
20801;-3.416;48.318;1;1;0
20820;-3.352;47.788;1;1;1
20810;-3.35;47.781;0;1;0
20801;-3.468;48.762;1;1;1
20801;-3.475;48.812;1;1;0
20801;-3.351;47.81;1;1;0
20815;-3.471;48.803;0;1;0
20801;-3.343;47.759;1;1;1
20820;-3.461;48.734;1;1;0
20820;-3.461;48.734;1;1;1
20810;-3.461;48.734;0;0;1
20801;-3.473;48.825;1;1;0
20810;-3.472;48.825;1;1;0
20820;-3.347;47.802;1;1;1
20810;-3.347;47.802;1;1;1
20815;-3.346;47.802;0;1;1
20820;-3.418;48.402;1;1;1
20810;-3.418;48.402;1;1;1
20801;-3.46;48.744;1;1;1
20801;-3.418;48.402;1;1;0
20801;-3.341;47.767;1;1;1
20820;-3.34;47.767;1;1;1
20810;-3.34;47.767;1;1;1
20820;-3.34;47.778;1;1;1
20801;-3.34;47.778;1;1;1
20801;-3.332;47.711;0;0;0
20815;-3.339;47.779;0;1;1
20810;-3.339;47.779;1;1;1
20815;-3.336;47.757;0;1;0
20801;-3.336;47.757;0;1;1
20820;-3.336;47.757;1;1;1
20810;-3.336;47.757;1;1;0
20820;-3.458;48.759;1;1;1
20801;-3.454;48.731;1;1;1
20810;-3.457;48.759;1;1;1
20820;-3.329;47.714;1;1;1
20815;-3.329;47.714;0;1;1
20810;-3.329;47.714;1;1;1
20801;-3.455;48.757;1;1;1
20801;-3.329;47.724;1;1;0
20801;-3.33;47.751;1;1;1
20801;-3.442;48.698;1;1;0
20801;-3.339;47.856;1;1;0
20801;-3.454;48.81;1;1;1
20810;-3.45;48.782;1;1;1
20820;-3.45;48.781;1;1;1
20801;-3.45;48.782;1;1;0
20801;-3.418;48.544;1;1;0
20820;-3.355;48.043;1;1;1
20810;-3.355;48.043;1;1;1
20801;-3.316;47.715;1;1;0
20801;-3.439;48.734;1;1;1
20815;-3.439;48.734;0;1;1
20820;-3.438;48.735;1;1;0
20801;-3.438;48.735;0;0;0
20801;-3.434;48.725;0;1;0
20810;-3.434;48.725;1;1;0
20815;-3.32;47.791;0;1;0
20820;-3.393;48.398;1;1;0
20810;-3.393;48.398;1;1;0
20815;-3.393;48.398;0;1;0
20801;-3.393;48.398;1;1;0
20820;-3.43;48.704;1;1;1
20815;-3.43;48.704;0;1;1
20810;-3.43;48.704;1;1;1
20801;-3.441;48.809;1;1;0
20820;-3.316;47.789;1;0;0
20801;-3.316;47.788;1;1;0
20810;-3.432;48.751;0;1;1
20820;-3.432;48.751;1;1;1
20810;-3.329;47.925;1;1;1
20801;-3.329;47.925;1;1;1
20820;-3.329;47.925;1;1;1
20815;-3.329;47.925;0;1;1
20810;-3.437;48.818;1;1;1
20801;-3.437;48.818;1;1;1
20820;-3.437;48.818;1;1;0
20810;-3.424;48.76;1;1;1
20810;-3.347;48.13;1;1;0
20820;-3.424;48.76;1;1;1
20820;-3.347;48.13;1;1;0
20815;-3.347;48.13;0;1;0
20801;-3.347;48.13;1;1;0
20810;-3.396;48.542;1;1;0
20820;-3.399;48.611;1;1;1
20810;-3.399;48.611;1;1;0
20820;-3.388;48.544;1;0;0
20810;-3.288;47.758;1;1;0
20801;-3.288;47.758;1;1;0
20810;-3.404;48.725;1;1;0
20820;-3.403;48.725;1;1;1
20801;-3.29;47.798;1;1;0
20810;-3.227;47.31;1;1;0
20801;-3.227;47.31;1;1;0
20820;-3.227;47.31;1;1;0
20801;-3.363;48.464;1;1;1
20815;-3.398;48.786;0;1;1
20820;-3.398;48.787;1;1;0
20810;-3.397;48.788;0;1;1
20820;-3.397;48.788;1;1;1
20820;-3.383;48.707;1;1;0
20801;-3.383;48.707;1;1;0
20820;-3.271;47.8;1;1;1
20810;-3.271;47.8;1;1;1
20801;-3.271;47.8;1;1;1
20815;-3.271;47.8;0;1;1
20810;-3.216;47.352;1;1;1
20820;-3.216;47.352;1;1;1
20801;-3.216;47.352;1;1;0
20810;-3.284;47.985;1;1;1
20820;-3.284;47.985;1;1;1
20815;-3.284;47.985;0;1;1
20801;-3.248;47.697;1;1;1
20815;-3.248;47.704;0;1;0
20820;-3.35;48.565;1;1;1
20810;-3.35;48.565;1;1;1
20810;-3.247;47.703;1;1;1
20820;-3.246;47.703;1;1;1
20820;-3.261;47.829;1;1;1
20815;-3.261;47.829;0;1;1
20810;-3.261;47.829;1;1;1
20801;-3.261;47.828;1;1;0
20820;-3.308;48.231;1;1;1
20801;-3.307;48.232;1;1;1
20810;-3.307;48.232;1;1;1
20820;-3.251;47.797;1;1;1
20815;-3.251;47.797;0;1;1
20801;-3.251;47.797;1;1;0
20820;-3.246;47.763;1;1;0
20815;-3.246;47.763;0;1;1
20801;-3.246;47.763;1;1;0
20820;-3.259;47.895;1;1;1
20810;-3.259;47.895;1;1;1
20815;-3.259;47.895;0;1;0
20801;-3.28;48.097;1;1;0
20820;-3.305;48.33;1;1;0
20810;-3.305;48.33;1;1;0
20815;-3.305;48.33;0;1;0
20801;-3.305;48.33;1;1;0
20820;-3.235;47.749;1;1;1
20810;-3.235;47.749;1;1;1
20801;-3.31;48.386;1;1;0
20820;-3.31;48.386;1;1;0
20810;-3.31;48.386;1;1;0
20815;-3.31;48.386;0;1;0
20801;-3.352;48.771;1;1;0
20815;-3.227;47.729;0;1;1
20820;-3.326;48.566;1;1;0
20801;-3.326;48.566;1;1;0
20820;-3.335;48.647;1;1;1
20810;-3.335;48.647;1;0;1
20810;-3.354;48.81;1;1;0
20815;-3.354;48.81;0;1;1
20801;-3.253;47.972;1;1;0
20801;-3.354;48.81;1;1;0
20820;-3.354;48.81;1;1;1
20810;-3.354;48.81;0;0;1
20801;-3.219;47.706;1;1;0
20801;-3.222;47.738;1;1;0
20810;-3.173;47.339;1;1;1
20820;-3.173;47.339;1;1;1
20820;-3.249;48.081;1;1;1
20810;-3.249;48.081;1;1;1
20801;-3.215;47.814;1;1;0
20801;-3.159;47.342;1;1;1
20820;-3.293;48.481;1;1;1
20810;-3.293;48.481;1;1;1
20820;-3.159;47.342;1;1;0
20815;-3.293;48.481;0;1;0
20810;-3.159;47.346;1;1;0
20810;-3.325;48.757;1;1;1
20820;-3.325;48.757;1;1;1
20801;-3.193;47.657;0;1;1
20810;-3.193;47.657;1;1;1
20820;-3.193;47.657;1;1;1
20810;-3.209;47.804;1;1;0
20801;-3.256;48.237;1;1;0
20820;-3.301;48.629;1;0;0
20801;-3.187;47.675;1;1;1
20801;-3.296;48.624;1;1;1
20815;-3.251;48.245;0;1;1
20820;-3.188;47.722;1;1;1
20810;-3.188;47.722;1;1;1
20820;-3.265;48.376;1;1;0
20815;-3.265;48.376;0;1;0
20810;-3.265;48.376;1;1;0
20801;-3.265;48.376;1;1;0
20801;-3.178;47.665;1;1;1
20801;-3.312;48.806;1;1;0
20810;-3.193;47.835;1;1;1
20820;-3.193;47.835;1;1;1
20820;-3.309;48.815;1;1;0
20820;-3.309;48.815;1;1;1
20815;-3.309;48.815;0;1;0
20810;-3.309;48.815;1;1;1
20820;-3.183;47.775;1;1;1
20810;-3.183;47.775;1;1;1
20810;-3.165;47.638;1;1;1
20820;-3.165;47.638;1;1;1
20820;-3.275;48.565;1;1;1
20810;-3.275;48.565;1;1;0
20801;-3.165;47.638;1;1;1
20815;-3.165;47.637;0;1;1
20801;-3.147;47.521;1;1;1
20810;-3.146;47.522;1;0;0
20810;-3.273;48.609;1;1;0
20801;-3.273;48.609;1;1;1
20820;-3.273;48.609;1;1;1
20801;-3.206;48.07;1;1;0
20820;-3.141;47.51;1;1;1
20810;-3.187;47.956;1;1;0
20801;-3.187;47.956;1;1;0
20801;-3.28;48.752;1;1;0
20801;-3.17;47.837;1;1;1
20820;-3.216;48.234;1;1;1
20810;-3.216;48.234;1;1;1
20810;-3.195;48.074;1;1;1
20820;-3.195;48.074;1;1;1
20820;-3.167;47.838;1;1;1
20815;-3.167;47.838;0;1;1
20810;-3.167;47.838;1;1;1
20801;-3.134;47.558;1;1;0
20801;-3.167;47.841;1;1;0
20801;-3.156;47.768;1;1;0
20810;-3.123;47.491;1;1;1
20820;-3.123;47.491;1;1;1
20801;-3.121;47.479;0;0;0
20801;-3.122;47.492;1;1;1
20815;-3.122;47.492;0;1;1
20820;-3.249;48.58;1;1;0
20801;-3.241;48.522;1;1;0
20810;-3.267;48.79;1;1;1
20801;-3.113;47.481;1;1;1
20820;-3.113;47.482;1;1;1
20810;-3.113;47.482;1;1;1
20820;-3.134;47.676;1;1;1
20810;-3.134;47.676;1;1;1
20801;-3.085;47.294;1;1;1
20810;-3.085;47.294;1;1;0
20820;-3.102;47.473;0;1;0
20820;-3.156;47.97;1;1;1
20810;-3.156;47.97;1;1;1
20815;-3.156;47.97;0;1;1
20820;-3.208;48.414;1;1;1
20810;-3.208;48.414;1;1;1
20801;-3.108;47.596;1;1;1
20810;-3.108;47.596;1;1;1
20820;-3.108;47.596;1;1;1
20810;-3.125;47.768;1;1;1
20820;-3.125;47.768;1;1;1
20801;-3.125;47.768;1;1;1
20820;-3.232;48.743;1;1;1
20810;-3.232;48.743;0;0;1
20815;-3.232;48.743;0;1;1
20801;-3.235;48.778;1;1;1
20820;-3.236;48.8;1;1;1
20810;-3.236;48.8;0;0;1
20815;-3.236;48.8;0;1;1
20801;-3.087;47.574;1;1;0
20815;-3.189;48.467;0;1;1
20801;-3.189;48.467;1;1;1
20810;-3.188;48.466;1;1;0
20820;-3.188;48.466;1;0;0
20801;-3.219;48.726;1;1;0
20801;-3.086;47.587;1;1;1
20820;-3.086;47.588;1;1;1
20810;-3.086;47.588;1;1;1
20815;-3.104;47.75;0;1;1
20801;-3.104;47.75;1;1;1
20810;-3.17;48.316;1;1;1
20801;-3.17;48.319;1;1;1
20815;-3.085;47.588;0;1;1
20815;-3.17;48.316;0;1;1
20820;-3.17;48.316;1;1;1
20801;-3.157;48.225;1;1;0
20820;-3.151;48.177;1;1;0
20815;-3.151;48.177;0;1;0
20810;-3.151;48.177;1;1;0
20801;-3.151;48.177;1;1;0
20801;-3.196;48.56;1;1;0
20820;-3.096;47.707;1;1;1
20815;-3.096;47.707;0;1;1
20810;-3.096;47.707;1;1;1
20801;-3.107;47.858;1;1;0
20801;-3.074;47.573;0;0;0
20801;-3.074;47.573;0;1;0
20815;-3.187;48.563;0;1;1
20815;-3.215;48.794;0;1;1
20820;-3.187;48.563;1;1;1
20810;-3.214;48.794;1;1;0
20820;-3.071;47.573;1;1;1
20810;-3.071;47.573;1;1;1
20801;-3.07;47.58;0;1;1
20820;-3.142;48.206;1;1;1
20820;-3.068;47.573;0;1;0
20810;-3.14;48.206;1;1;1
20801;-3.069;47.609;1;1;0
20801;-3.071;47.651;1;1;0
20801;-3.079;47.726;1;1;0
20801;-3.109;48.005;1;1;0
20801;-3.058;47.574;1;1;1
20820;-3.182;48.679;1;1;1
20810;-3.182;48.679;0;0;1
20820;-3.145;48.391;1;1;0
20810;-3.145;48.391;1;0;0
20815;-3.145;48.391;0;1;0
20801;-3.145;48.391;1;1;0
20820;-3.057;47.653;1;1;1
20815;-3.057;47.653;0;1;1
20810;-3.057;47.653;1;1;1
20801;-3.161;48.55;1;1;1
20820;-3.082;47.903;1;1;1
20810;-3.082;47.903;1;1;1
20820;-3.045;47.594;1;1;1
20815;-3.045;47.594;0;1;1
20810;-3.045;47.594;1;1;1
20820;-3.151;48.568;1;1;1
20801;-3.151;48.568;1;1;1
20810;-3.154;48.597;1;1;0
20810;-3.151;48.568;1;1;1
20820;-3.037;47.578;1;1;1
20810;-3.037;47.578;1;1;1
20801;-3.037;47.578;1;1;1
20810;-3.175;48.792;1;1;1
20801;-3.144;48.555;1;1;1
20820;-3.081;48.029;1;1;1
20810;-3.081;48.029;1;1;1
20801;-3.026;47.587;1;1;0
20810;-3.039;47.7;1;1;1
20815;-3.039;47.7;0;1;1
20820;-3.039;47.7;1;1;1
20820;-3.026;47.592;1;1;1
20810;-3.026;47.592;1;1;1
20820;-3.151;48.699;1;1;0
20810;-3.151;48.699;1;1;0
20815;-3.151;48.699;0;1;1
20801;-3.151;48.699;1;1;0
20820;-3.157;48.761;1;1;0
20801;-3.132;48.545;0;1;0
20815;-3.134;48.567;0;1;1
20820;-3.081;48.122;1;1;1
20810;-3.081;48.122;1;1;1
20801;-3.091;48.221;1;1;0
20801;-3.131;48.582;1;1;0
20810;-3.125;48.536;1;1;0
20801;-3.122;48.51;1;1;0
20820;-3.049;47.894;1;1;1
20815;-3.049;47.894;0;1;1
20810;-3.049;47.894;1;1;1
20815;-3.076;48.13;0;1;1
20820;-3.13;48.623;1;1;1
20815;-3.13;48.629;0;1;1
20820;-3.065;48.076;1;1;1
20810;-3.065;48.076;1;1;1
20801;-3.068;48.1;1;1;0
20801;-3.119;48.565;1;1;1
20801;-3.005;47.583;1;1;1
20810;-3.106;48.474;1;1;0
20801;-3.022;47.758;0;0;0
20820;-3.113;48.553;1;1;0
20815;-3.113;48.553;0;1;1
20801;-3.113;48.553;0;1;0
20801;-3.004;47.625;1;1;0
20820;-3.004;47.625;1;1;1
20810;-3.004;47.625;1;1;1
20820;-3.098;48.455;1;0;0
20801;-3.098;48.455;1;1;0
20810;-3.008;47.665;1;1;1
20820;-3.008;47.666;1;1;1
20815;-3.008;47.666;0;1;1
20810;-3.084;48.334;1;1;0
20820;-3.084;48.334;1;1;0
20815;-3.084;48.334;0;1;0
20801;-3.084;48.334;1;1;0
20815;-3.03;47.871;0;1;1
20820;-3.03;47.871;1;1;1
20810;-3.03;47.871;1;1;1
20810;-3.005;47.68;0;1;0
20801;-3.005;47.68;1;1;1
20820;-3.138;48.84;1;0;0
20820;-3.138;48.84;1;1;1
20801;-3.138;48.84;1;1;0
20810;-3.138;48.841;1;1;1
20820;-3.117;48.672;1;1;1
20810;-3.117;48.672;0;0;1
20815;-3.117;48.672;0;1;1
20801;-3.0;47.661;1;1;1
20801;-3.04;48.023;1;0;0
20801;-3.011;47.777;1;1;1
20820;-2.962;47.388;1;1;1
20810;-2.961;47.388;1;1;1
20820;-2.988;47.649;1;1;1
20815;-2.988;47.649;0;1;1
20801;-2.99;47.671;1;1;1
20810;-2.987;47.65;1;1;1
20801;-3.015;47.89;1;1;1
20820;-2.99;47.671;1;1;1
20810;-2.99;47.671;1;1;1
20801;-2.995;47.72;1;1;0
20820;-2.995;47.72;1;1;1
20810;-2.995;47.72;1;1;1
20820;-2.98;47.596;1;1;1
20815;-2.98;47.596;0;1;1
20810;-2.98;47.596;1;1;1
20801;-2.955;47.388;0;1;0
20810;-2.998;47.772;1;1;1
20820;-2.998;47.772;1;1;1
20815;-2.998;47.773;0;1;1
20810;-3.1;48.693;1;1;0
20820;-3.1;48.693;1;1;1
20815;-3.111;48.793;0;1;1
20801;-3.111;48.793;1;1;0
20820;-3.111;48.793;1;1;0
20801;-2.983;47.679;1;1;1
20801;-2.978;47.667;1;1;0
20810;-3.026;48.099;1;1;1
20820;-3.026;48.099;1;1;1
20810;-2.995;47.837;1;1;1
20820;-2.995;47.837;1;1;1
20815;-2.995;47.837;0;1;1
20801;-3.022;48.075;1;1;0
20820;-3.037;48.222;1;1;1
20810;-3.037;48.222;1;1;1
20801;-2.963;47.582;1;1;1
20801;-3.005;47.952;1;1;0
20815;-3.043;48.307;0;1;1
20801;-3.045;48.323;1;1;0
20820;-3.086;48.735;1;1;1
20810;-3.086;48.735;0;1;0
20810;-2.953;47.576;1;1;1
20820;-2.953;47.576;1;1;1
20820;-2.995;47.952;1;1;1
20810;-2.995;47.952;1;1;1
20810;-3.047;48.41;1;1;0
20820;-3.047;48.41;1;1;0
20815;-3.047;48.41;0;1;0
20801;-3.047;48.41;1;1;0
20801;-2.966;47.701;1;1;0
20810;-3.002;48.041;1;1;1
20820;-3.002;48.041;1;1;1
20820;-3.025;48.311;1;1;1
20810;-3.025;48.311;1;1;1
20801;-2.945;47.637;1;1;0
20820;-2.945;47.637;1;1;1
20810;-2.945;47.637;1;1;1
20820;-2.95;47.69;1;1;1
20815;-2.95;47.69;0;1;0
20810;-2.95;47.69;1;1;1
20815;-2.976;47.96;0;1;1
20820;-3.004;48.226;1;1;1
20810;-3.004;48.226;1;1;1
20810;-3.037;48.536;1;1;1
20815;-2.999;48.211;0;1;1
20801;-2.997;48.217;1;1;1
20810;-2.978;48.065;1;1;1
20820;-2.978;48.065;1;1;1
20810;-2.984;48.136;1;1;1
20820;-2.984;48.135;1;1;1
20820;-3.051;48.746;1;1;1
20801;-3.026;48.55;1;0;0
20801;-3.053;48.784;1;1;0
20801;-2.966;48.054;1;1;0
20820;-3.049;48.796;1;1;0
20820;-2.945;47.897;1;1;1
20810;-2.945;47.897;1;1;1
20815;-2.945;47.897;0;1;1
20801;-2.944;47.898;1;1;0
20810;-3.047;48.799;0;1;1
20815;-3.047;48.799;0;1;1
20810;-3.044;48.775;1;1;0
20801;-3.044;48.775;1;1;1
20820;-3.047;48.799;1;1;1
20801;-2.96;48.049;1;1;1
20820;-3.013;48.532;1;1;0
20801;-2.96;48.072;1;1;1
20815;-3.038;48.759;0;1;1
20801;-3.038;48.758;1;1;1
